ID,ra,dec,istar,gmag,rmag,imag,zmag,W1,W2,psfgmag,psfrmag,psfimag,W3,W3err,J,Jerr,H,Herr,K,Kerr,umag,zs
1237678660889477211,5.35942545845205,4.18509226784603,-6585.236,17.85111,16.82072,16.32229,15.99317,13.792,13.396,19.53784,18.5622,18.08936,11.227,0.186,15.861,0.111,15.188,0.126,14.565,0.092,19.54544,0.150356
1237678660890722897,8.24645523357344,4.18980265286428,-3.462185,23.87731,21.7986,20.6203,19.86212,15.92,15.94,23.83093,22.13585,20.96935,12.056,9999,9999,9999,9999,9999,9999,9999,27.01567,1.268572
1237678660896686663,21.9330059655314,3.96994242184043,-0.1784241,21.68793,21.51279,21.50299,22.15545,17.451,16.91,21.73955,21.58339,21.52887,12.542,9999,9999,9999,9999,9999,9999,9999,22.42556,2.475955
1237678661423726813,359.385449855556,4.6978137487525,-0.09676224,20.30502,19.76124,19.84986,19.88376,16.039,15.269,20.32275,19.79051,19.8678,11.99,0.331,9999,9999,9999,9999,9999,9999,20.08643,1.334844
1237678661427462302,7.85971436116768,4.63246091952118,-0.01369309,21.54226,21.17297,21.06261,21.08511,16.669,15.823,21.54078,21.14478,21.06167,11.85,0.292,9999,9999,9999,9999,9999,9999,21.72908,1.185138
1237678661427528311,8.00294763401251,4.65393471550628,-0.7398889,23.06153,22.16239,21.65233,22.13742,17.364,16.631,23.34459,22.49956,21.92422,12.211,0.415,9999,9999,9999,9999,9999,9999,23.49736,5.026583
1237678661429821671,13.3227450468212,4.53561394150111,-0.08639882,21.93533,21.57537,21.717,21.13233,17.028,15.982,21.93203,21.5894,21.72334,12.591,9999,9999,9999,9999,9999,9999,9999,21.94303,1.178161
1237663233380254234,0.702905837468279,24.9012427609059,-0.04788921,21.34786,21.33745,20.81046,20.90938,16.749,15.508,21.34779,21.36457,20.81262,11.709,9999,9999,9999,9999,9999,9999,9999,21.9962,1.895521
1237663233914438199,359.388869482877,30.9232607767599,-56.65274,21.97931,20.94636,20.04107,19.83505,15.699,15.367,23.03312,22.27419,21.36786,12.578,9999,16.501,0.129,15.723,9999,16.636,9999,23.18814,0.6078609
1237663234986017292,359.069787337078,35.868193861169,-1.746828,20.13039,20.03599,19.65444,19.63308,16.311,15.379,20.14035,20.03856,19.67061,12.513,9999,9999,9999,9999,9999,9999,9999,20.07088,1.898139
1237663278465286383,1.53549125006285,1.00410294017137,-0.4087329,21.42834,21.29852,20.67716,20.49038,16.128,15.689,21.4929,21.39399,20.72806,11.934,0.272,9999,9999,9999,9999,9999,9999,21.69089,0.6134782
1237663278465483052,1.91588753305885,1.04311754975338,-1.803621,21.24225,21.27031,21.10274,20.78878,17.096,16.254,21.27993,21.29202,21.1014,12.158,0.347,9999,9999,9999,9999,9999,9999,21.58842,1.668604
1237663543696556406,1.22639364549582,0.332004431938443,-3.029957E-08,22.47071,22.17634,21.77542,21.76976,16.212,15.829,22.53273,22.40187,21.92467,12.402,9999,9999,9999,9999,9999,9999,9999,23.04377,1.01644
1237663716017373535,7.00321874994671,0.509264233238742,-0.06460789,21.92565,21.54617,21.66263,21.60398,17.269,16.261,22.02439,21.68926,21.76428,12.593,9999,9999,9999,9999,9999,9999,9999,21.77132,1.134048
1237663716017701171,7.70052751501964,0.462897797545148,-0.3132674,20.12166,19.78032,19.46021,19.54423,16.562,15.297,20.12656,19.79923,19.4381,11.697,0.211,9999,9999,9999,9999,9999,9999,20.44595,1.726424
1237663716019274008,11.3011069781152,0.474209353100028,-158.6672,20.42797,20.05548,19.35703,18.9779,14.681,13.91,20.96652,20.79873,20.21089,11.169,9999,9999,9999,9999,9999,9999,9999,20.91887,0.5174925
1237663716554899966,8.37577077036349,0.895392761057254,-0.3566016,22.44946,21.96628,21.5969,21.57933,16.79,16.159,22.46828,21.94634,21.60232,12.544,9999,9999,9999,9999,9999,9999,9999,25.78824,1.424087
1237663716555096379,8.9314920255614,1.01090669166201,-0.5758107,20.37126,20.02835,19.89125,19.57873,16.423,15.193,20.38203,20.02905,19.89925,11.816,0.256,9999,9999,9999,9999,9999,9999,21.15962,2.510212
1237663716555358431,9.48934696636877,0.917848040138608,-0.1011027,21.91354,21.91239,21.40601,21.10219,16.977,15.761,21.90812,21.89439,21.39781,12.382,9999,9999,9999,9999,9999,9999,9999,22.25105,0.7029097
1237663716555358905,9.51242890865467,0.950490388471701,-0.03974871,22.30591,21.83504,21.19168,20.86254,16.447,15.468,22.41896,21.9708,21.30717,12.261,9999,9999,9999,9999,9999,9999,9999,22.27977,2.787531
1237663716555424022,9.59895393367066,0.980097911168927,-0.4385758,20.43162,20.38175,20.39386,20.06444,16.03,15.347,20.44926,20.40089,20.41429,12.6,9999,9999,9999,9999,9999,9999,9999,20.84964,0.7070761
1237663716555751738,10.4404174438049,0.99108440451782,-0.6975363,21.43363,20.98231,20.78595,20.23624,16.231,15.824,21.45343,21.00083,20.81945,11.926,0.322,9999,9999,9999,9999,9999,9999,21.40312,1.043392
1237663782590612317,8.82215529218346,-1.24338319738045,-0.407576,22.21016,22.00023,21.547,21.69396,16.94,16.531,22.29782,22.13033,21.69921,12.184,9999,9999,9999,9999,9999,9999,9999,22.63152,3.24414
1237663782590742887,9.03641380767066,-1.23876612327537,-0.09822346,21.26522,20.82657,20.83345,21.175,17.585,15.911,21.28113,20.8587,20.85449,12.268,9999,9999,9999,9999,9999,9999,9999,21.11924,1.199038
1237663783125451027,4.09017328478233,-0.644178587499768,-0.3492447,21.12975,20.86518,20.60293,20.06775,16.441,15.446,21.17834,20.9323,20.67565,12.44,0.512,9999,9999,9999,9999,9999,9999,21.27023,0.360043
1237663783127417552,8.63634013248921,-0.68566993531351,-1.187077,21.84243,21.14748,20.94349,20.62575,16.286,15.211,21.85754,21.15469,20.99245,11.985,9999,9999,9999,9999,9999,9999,9999,22.57018,1.414449
1237663783127679024,9.13813589583024,-0.645789458753628,-2.080091,20.09307,19.57721,19.54501,19.58607,15.245,14.317,20.10474,19.62265,19.5707,11.367,0.185,9999,9999,9999,9999,9999,9999,20.60722,1.107814
1237663783128334612,10.7498600930685,-0.791800966594583,-0.8479879,20.97884,20.80335,20.84545,20.50157,16.332,15.436,21.00692,20.82985,20.87989,11.802,0.263,9999,9999,9999,9999,9999,9999,21.22994,0.8745012
1237663783134953474,25.7634550936085,-0.731678760183616,-22.08748,18.43734,18.39697,18.15543,18.12706,14.323,13.407,18.48168,18.42846,18.21037,10.934,0.093,9999,9999,9999,9999,9999,9999,18.77109,0.5261101
1237663783135150647,26.2407874938359,-0.708466867094153,-0.1108651,21.01685,20.11204,19.81511,19.47974,16.005,15.161,20.99557,20.12555,19.81578,11.653,0.202,9999,9999,9999,9999,9999,9999,24.41934,3.461665
1237663783137444169,31.5435673494962,-0.677172091515991,-0.6465698,20.68477,20.71112,20.66486,20.65094,17.146,16.69,20.72506,20.74371,20.68972,12.444,9999,9999,9999,9999,9999,9999,9999,21.16291,2.370458
1237663783137706056,32.1282177023129,-0.658293814161855,-0.01013953,19.69325,19.47313,19.21462,19.409,16.087,14.682,19.68791,19.4777,19.22617,12.082,0.256,9999,9999,9999,9999,9999,9999,19.89099,1.518808
1237663783661339562,1.84998230627992,-0.393810056773355,-68.51463,22.27031,20.52717,19.53934,19.20609,15.724,15.055,23.48861,22.1569,21.06816,11.999,9999,9999,9999,9999,9999,9999,9999,22.56819,5.682022
1237663783663763943,7.42104610351937,-0.353055207577783,-0.01596978,20.28918,20.29111,20.18234,19.98079,17.416,15.748,20.28454,20.27839,20.20799,12.119,0.355,9999,9999,9999,9999,9999,9999,20.31465,1.953424
1237663783664025804,8.00025072613369,-0.396190547305387,-0.4454643,20.4121,20.45922,20.27578,20.20399,16.904,15.739,20.40267,20.46218,20.29604,12.515,9999,9999,9999,9999,9999,9999,9999,20.36237,1.914026
1237663783664419121,8.86441984128107,-0.340834872530813,-128.2295,21.02752,20.34114,19.63393,19.27494,15.661,15.124,21.79408,21.40101,20.81421,12.373,9999,9999,9999,9999,9999,9999,9999,22.09478,0.4918295
1237663783664549938,9.24761504078802,-0.313958894257648,-2.120359,19.5498,19.53863,19.38225,19.5689,15.97,14.788,19.56124,19.52039,19.36778,11.679,9999,9999,9999,9999,9999,9999,9999,19.8184,1.49088
1237663783664681223,9.46909818055224,-0.232591846468493,-1.510764,20.56258,20.38178,20.24229,20.04914,16.267,15.012,20.60285,20.4135,20.24134,12.467,0.53,9999,9999,9999,9999,9999,9999,20.61546,1.16636
1237663783664681245,9.50398530575981,-0.389060294961806,-6.333646,20.76904,20.73907,20.78329,20.49827,17.191,16.578,20.82767,20.84755,20.84513,11.706,9999,9999,9999,9999,9999,9999,9999,21.77795,2.451395
1237663783669727308,20.9894893892597,-0.271812834034968,-3.491267,20.047,19.34437,19.28717,19.32416,15.988,14.845,20.05518,19.37025,19.27995,11.771,0.208,9999,9999,9999,9999,9999,9999,20.4265,1.27053
1237663784200569145,7.2179395433617,0.113085583696004,-1.747177,21.03256,20.90798,20.86833,20.57887,16.297,15.688,21.07796,20.97919,20.96746,12.095,9999,9999,9999,9999,9999,9999,9999,21.4809,0.7424169
1237663784200700113,7.60390681834971,0.0485027051727897,-722.6747,19.11205,18.6742,18.4983,18.20253,14.801,13.861,19.58184,19.30854,19.22162,10.638,0.084,9999,9999,9999,9999,9999,9999,19.50798,0.2879252
1237663784202076444,10.6585295121479,0.174165635682797,-0.7441468,20.92801,20.50295,20.51048,20.50669,15.854,14.944,21.00259,20.57755,20.59437,12.405,9999,9999,9999,9999,9999,9999,9999,20.98252,1.303439
1237663784202141952,10.9095594509154,0.0899647058576462,-6.493824,19.13908,19.05996,19.15113,18.96906,14.931,13.937,19.15195,19.04781,19.18988,11.207,0.215,9999,9999,9999,9999,9999,9999,19.43472,0.8206261
1237663784206795007,21.4087056621319,0.0901374280640165,-3.496678,21.80161,21.18442,21.29137,21.21191,15.991,15.081,21.8512,21.2814,21.36702,12.284,0.321,9999,9999,9999,9999,9999,9999,22.08257,1.11418
1237663784208498902,25.3568151533025,0.132124942652813,-1112.247,19.6046,18.53213,18.23139,17.81872,15.094,14.226,20.64152,19.69538,19.48193,10.424,0.073,9999,9999,9999,9999,9999,9999,20.4607,0.3224414
1237666214071763147,18.9206232881051,18.5023005555809,-0.7102062,19.32874,19.12517,19.20031,19.26776,15.758,14.248,19.33291,19.12265,19.21335,11.397,0.179,9999,9999,9999,9999,9999,9999,19.41169,1.177642
1237666214071828669,19.0857817979954,18.6049774574938,-0.6099333,20.91925,20.88862,20.64395,20.67923,15.361,15.051,20.89556,20.87065,20.60123,12.42,9999,16.27,0.123,15.635,0.146,15.461,0.226,21.02236,1.758393
1237666215148519604,19.0003134084627,25.4067140350702,-3.747165,20.36987,19.75024,19.57201,19.36699,16.338,15.356,20.3961,19.79345,19.59933,11.495,0.135,9999,9999,9999,9999,9999,9999,21.88768,3.09967
1237666215148650735,19.1015818397642,25.6967029326815,-0.6516687,20.29867,19.56407,19.17855,18.87757,14.342,13.207,20.31544,19.59825,19.19651,10.496,0.06,9999,9999,9999,9999,9999,9999,21.56287,0.7428427
1237666275813884290,24.6761567693999,24.3349757910851,-104.6111,20.74329,19.92233,19.19882,18.67874,14.841,14.049,21.21031,20.60884,19.92621,11.146,0.115,9999,9999,9999,9999,9999,9999,21.30615,0.4681256
1237666276350886227,25.1005140769508,24.532818288714,-1.608201,21.02554,20.75008,20.5498,20.263,15.717,15.516,21.11189,20.87072,20.67915,12.264,0.271,9999,9999,9999,9999,9999,9999,21.26497,0.6990353
1237666308023451715,3.5633071148369,24.0591050255372,-19.1362,19.6218,19.61799,19.4537,19.42934,15.913,14.703,19.70603,19.72071,19.56691,11.82,0.246,9999,9999,9999,9999,9999,9999,19.98394,0.5963319
1237666309095883152,0.320997177317167,24.79559148091,-0.02202746,22.31567,21.81257,21.68916,20.9021,16.796,15.973,22.33762,21.84555,21.71324,11.942,9999,9999,9999,9999,9999,9999,9999,22.18278,1.058263
1237666340796825743,10.2180181826538,1.1214426385678,-114.3567,21.31566,19.51952,18.87839,18.47641,14.709,14.49,21.88121,20.19272,19.50248,11.979,9999,16.59,0.144,15.464,9999,15.118,9999,23.30337,0.7805536
1237666407379697969,25.2490232720503,-0.493221060239415,-2.169054,21.89697,21.2944,21.343,21.6278,17.409,16.204,21.93118,21.37166,21.3955,12.72,0.511,9999,9999,9999,9999,9999,9999,21.91585,1.216047
1237666407917027945,26.2450659133182,-0.0808703732961959,-0.004168775,22.22032,21.57269,21.55289,21.46973,17.11,16.238,22.32694,21.71432,21.64821,12.635,9999,9999,9999,9999,9999,9999,9999,22.37475,1.001948
1237666407917093003,26.398361493702,-0.204948099334997,-0.2843122,19.81603,19.79831,19.75854,19.62358,15.242,14.833,19.80581,19.79824,19.75293,12.015,9999,9999,9999,9999,9999,9999,9999,19.86889,2.105474
1237666407919255747,31.2495485656509,-0.180141762557345,-0.8429685,20.27389,19.9114,19.94151,19.76011,17.511,15.899,20.3132,19.96281,19.98774,12.864,0.509,9999,9999,9999,9999,9999,9999,21.04325,2.550594
1237666407919649306,32.1956488074139,-0.118057922801026,-0.1816666,21.16937,20.49326,20.25389,19.93281,14.705,13.59,21.19305,20.52064,20.28663,10.766,0.073,9999,9999,9999,9999,9999,9999,22.3799,0.772569
1237666408456061229,31.1292983186969,0.246474583942722,-0.1920861,21.89422,21.53809,21.4601,21.74573,16.862,15.586,21.8998,21.52806,21.468,12.557,9999,9999,9999,9999,9999,9999,9999,22.06489,1.252961
1237666408456192255,31.5028294884041,0.412487960151273,-2.408875,21.98208,21.52709,21.31629,20.93921,16.027,15.762,22.02519,21.5933,21.36048,12.464,0.363,9999,9999,9999,9999,9999,9999,21.87726,1.766625
1237666408456519960,32.2812476789742,0.237473184768691,-1.343068,21.47364,21.05255,20.59689,20.26521,16.449,15.413,21.50978,21.1204,20.6643,12.435,0.347,9999,9999,9999,9999,9999,9999,21.95415,1.967573
1237667228757590195,28.0918865511109,6.97984178228201,-2.340505,18.83275,18.53794,18.49047,18.47065,15.025,13.574,18.84488,18.55365,18.51182,10.546,0.064,9999,9999,9999,9999,9999,9999,19.06635,1.262002
1237667229294395739,27.9981153599973,7.48685196240341,-0.1213799,21.49905,21.27769,21.00288,20.34653,16.042,15.248,21.54383,21.33213,21.09126,12.333,0.363,9999,9999,9999,9999,9999,9999,21.90352,0.9276978
1237667229831004175,27.4022227941487,7.90490427362833,-1.299682,19.08261,18.96047,18.99528,18.88749,15.065,13.766,19.0986,18.97616,18.98896,10.725,0.079,9999,9999,9999,9999,9999,9999,19.32452,0.8881989
1237669701046894911,6.90009744171198,6.51641015713184,-0.0007443477,20.56599,20.20889,20.12862,20.34345,16.478,15.454,20.56581,20.20021,20.12524,12.08,9999,9999,9999,9999,9999,9999,9999,20.62974,1.289223
1237669701046960191,7.09368566822673,6.53196636222757,-4.895921,18.62203,18.3759,18.37159,18.50912,14.149,13.386,18.65137,18.41966,18.41857,10.972,0.121,9999,9999,9999,9999,9999,9999,18.82917,1.068304
1237669701049843910,13.6426134455193,6.51496057476304,-2.861225,20.74812,20.37169,20.30337,20.31121,16.398,15.182,20.84946,20.48973,20.44792,12.053,0.328,9999,9999,9999,9999,9999,9999,21.02502,1.254507
1237669701588550118,17.9236657875658,6.76145064767423,-0.1897039,22.12643,21.79742,21.92425,21.63784,16.597,15.93,22.16103,21.81291,21.87742,12.804,9999,9999,9999,9999,9999,9999,9999,22.63979,2.224641
1237669701588812340,18.5042939439212,6.67879300600972,-103.1529,21.19687,19.38807,18.73036,18.36876,15.019,14.704,21.8839,20.09576,19.45817,12.345,0.398,9999,9999,9999,9999,9999,9999,23.41682,1.49778
1237669702123520248,13.5482548499478,7.27186731306193,-0.2182454,21.38231,21.32334,20.7239,21.36028,16.748,15.711,21.44914,21.39804,20.79141,12.341,0.521,9999,9999,9999,9999,9999,9999,21.74914,1.615909
1237669703197196463,13.4456967957332,8.07081318305663,-0.4895979,20.90487,20.98971,20.63099,20.41976,17.192,15.944,20.91923,21.01227,20.64478,12.01,9999,9999,9999,9999,9999,9999,9999,21.07431,1.862076
1237669703733936587,13.1151026545542,8.50862266223242,-1.673424,21.52529,21.13781,20.82208,21.13523,16.406,15.23,21.63681,21.31197,20.94961,12.448,9999,9999,9999,9999,9999,9999,9999,23.48157,1.729182
1237669765477761224,18.6231645226021,6.08609944663037,-9.981891,20.37922,19.7341,19.5501,18.81247,14.844,13.815,20.49171,19.84064,19.67986,11.547,0.172,9999,9999,9999,9999,9999,9999,20.66282,0.3169223
1237669765477826885,18.8026555823646,6.0963679958618,-0.1943717,20.59508,20.62722,20.34546,20.37333,16.103,15.16,20.62243,20.67339,20.39309,12.172,9999,9999,9999,9999,9999,9999,9999,21.18826,0.5591912
1237669765478744326,20.8008146210785,6.06018708052654,-0.9712849,20.88722,20.76245,20.49887,20.40839,16.528,15.135,20.92824,20.79236,20.53271,12.325,0.366,9999,9999,9999,9999,9999,9999,21.04144,1.952454
1237669766011618015,11.6356742694519,6.63987269785886,-3.998788,23.81567,22.00173,20.94506,19.97937,16.003,15.701,23.99438,22.4315,21.44071,12.227,0.45,9999,9999,9999,9999,9999,9999,25.80473,1.310747
1237669766549209476,13.350384311582,7.0780540278256,-2.627004,22.94754,21.92644,20.64391,19.53978,16.164,15.681,24.02728,23.0291,22.32873,12.182,9999,9999,9999,9999,9999,9999,9999,25.8904,6.578773
1237669766551306499,18.2019729626182,6.96061498802272,-0.1200484,21.00378,20.62578,20.46315,20.40061,16.902,15.223,21.03427,20.65201,20.46902,12.759,0.527,9999,9999,9999,9999,9999,9999,21.71397,1.470129
1237669766552813850,21.600159760297,6.79887011982286,-0.9149581,20.77911,20.59142,20.61789,20.33282,16.449,15.585,20.8465,20.66509,20.71543,12.173,9999,9999,9999,9999,9999,9999,9999,21.02141,0.939659
1237669767625113884,18.4032806299012,7.85848002085693,-0.1124045,20.51134,20.41258,20.12263,20.12238,16.78,15.417,20.53799,20.44052,20.11893,11.963,9999,9999,9999,9999,9999,9999,9999,20.76346,1.715747
1237669767625179334,18.5817487884472,7.7961876335032,-0.3627912,19.07771,18.85597,18.48898,18.41792,15.186,13.839,19.08986,18.8626,18.49357,10.573,0.082,9999,9999,9999,9999,9999,9999,19.45483,1.810892
1237669768160805098,15.6604093000694,8.32940514019603,-0.1172197,20.63905,20.29763,20.40664,20.30976,16.038,15.204,20.66823,20.32242,20.4331,12.228,0.395,9999,9999,9999,9999,9999,9999,20.75834,1.138311
1237669771378884808,32.2055332662014,3.40818828596498,-0.3260489,19.90858,19.56397,19.53449,19.59586,16.064,14.855,19.93125,19.6007,19.57485,11.47,0.135,9999,9999,9999,9999,9999,9999,20.07112,1.393776
1237670014577606750,21.008444557971,6.25453210146189,-0.06385703,19.93985,19.84383,19.73344,19.6957,16.975,15.517,19.96457,19.85121,19.76039,12.48,0.452,9999,9999,9999,9999,9999,9999,20.4215,2.156692
1237670016191299636,28.0728824813533,7.30330550923229,-22.00599,18.56693,18.24953,18.16969,17.99001,14.604,13.288,18.59912,18.26405,18.20394,10.809,0.098,16.798,0.15,16.426,9999,15.82,0.262,18.77284,0.9744762
1237670016729285259,30.7241843998033,7.49186835855252,-0.03173379,21.95387,21.46268,21.36093,21.3157,17,16.414,21.96982,21.45728,21.36049,12.615,9999,9999,9999,9999,9999,9999,9999,24.02199,2.84878
1237670955716051077,28.027007878549,-9.65032496789383,-0.4818956,19.09496,18.77276,18.72756,18.7806,15.333,14.109,19.12115,18.77111,18.72772,11.272,0.124,9999,9999,9999,9999,9999,9999,19.09508,1.228188
1237670955716902962,30.0480216722798,-9.52395367828376,-142.6483,17.94435,17.97425,18.01272,17.35739,13.719,12.712,17.97673,18.02514,18.10854,10.241,0.06,16.362,9999,15.79,0.141,15.232,9999,18.00998,0.3604086
1237670956252987651,28.2205541465985,-9.33910116426995,-1.426459,20.37234,20.38509,20.1164,20.02529,15.873,14.925,20.41537,20.43218,20.17702,11.983,0.249,9999,9999,9999,9999,9999,9999,20.73678,0.5954452
1237670956254036104,30.6303602965153,-9.11508654053148,-0.02101348,19.68559,19.50905,19.56412,19.51088,17.094,16.006,19.67462,19.51622,19.57224,12.506,0.329,9999,9999,9999,9999,9999,9999,20.29137,2.529935
1237672843355619547,1.78254199066785,-3.82218196840293,-0.008742927,20.09689,19.94338,19.55968,19.54698,16.247,14.814,20.10808,19.95163,19.56768,11.763,0.284,9999,9999,9999,9999,9999,9999,20.4335,1.62757
1237676440923406734,6.3101409606478,32.3672545915692,-1.860209,20.08758,19.85157,19.76217,19.41469,15.651,14.915,20.13645,19.84676,19.76455,12.632,0.347,9999,9999,9999,9999,9999,9999,20.53347,0.7661853
1237676440924127493,7.44123970727912,33.6522380707604,-2.645978,20.01046,19.83006,19.86924,19.54477,16.699,15.578,20.03168,19.8222,19.88228,11.932,0.221,9999,9999,9999,9999,9999,9999,20.64091,2.482589
1237676441460867328,6.73229693240285,33.7245206150973,-0.1117468,19.12602,19.02019,19.05287,19.07217,15.813,14.955,19.11706,19.01275,19.03712,12.407,9999,9999,9999,9999,9999,9999,9999,19.50152,0.8437789
1237678432719602339,11.0244973698139,3.5483269712199,-0.212283,22.54001,21.84647,21.13655,20.70453,16.43,16.215,22.76342,22.20709,21.50043,12.156,0.51,9999,9999,9999,9999,9999,9999,22.67771,1.498893
1237678432719995180,11.5670967902769,4.15857060946499,-3.823516,21.94194,21.77166,21.34535,21.02288,16.468,15.044,22.02446,21.89245,21.42785,11.505,9999,9999,9999,9999,9999,9999,9999,22.5565,1.507784
1237678432720322813,12.1257667579195,4.65921308172995,-0.02250708,20.67634,20.61764,20.2824,20.26739,16.637,15.549,20.68669,20.63978,20.30754,12.101,0.328,9999,9999,9999,9999,9999,9999,20.5559,1.915551
1237678432720453903,12.4377157509391,4.8605610158116,-0.2146743,20.64188,20.42055,20.48635,20.24454,16.279,15.021,20.66251,20.42928,20.50417,12.184,0.371,9999,9999,9999,9999,9999,9999,20.73519,1.292542
1237678432720847174,12.9571530938328,5.5633147378593,-0.9232351,20.53196,20.34309,20.18185,19.85018,15.804,15.073,20.57048,20.39563,20.24218,11.645,0.205,9999,9999,9999,9999,9999,9999,20.69831,0.7161014
1237678432720913050,13.2031231550671,5.65542529346331,-121.083,21.99118,20.77463,19.78423,19.4094,15.814,15.42,22.50783,21.43202,20.4878,12.052,9999,9999,9999,9999,9999,9999,9999,25.20607,1.047023
1237678433254506651,7.50009907933539,0.733586599828945,-1.095847,19.17166,18.88656,18.87691,18.84533,15.057,13.856,19.19924,18.9415,18.93454,11.081,0.129,9999,9999,9999,9999,9999,9999,19.36505,1.096562
1237678433254768988,8.00095279764939,1.0843590113259,-0.8287557,20.42681,20.42202,20.27536,20.31988,17.044,15.656,20.44156,20.44551,20.27714,12.342,0.438,9999,9999,9999,9999,9999,9999,20.68122,1.497716
1237678434325561449,2.6050192064062,-3.16648239471476,-0.9251925,18.73009,18.70889,18.63667,18.42504,15.76,14.581,18.74254,18.73657,18.65725,11.047,0.133,9999,9999,9999,9999,9999,9999,19.465,2.535918
1237678434331263313,11.8245085011964,6.11179720706681,-0.08611073,21.30074,20.86095,20.9145,20.61019,16.962,15.767,21.3491,20.91176,20.98097,11.931,0.323,9999,9999,9999,9999,9999,9999,21.51478,0.9967269
1237678434865643594,7.4251408802237,2.42798078471024,-0.6314262,18.97162,18.77587,18.78319,18.88914,15.455,13.96,18.9748,18.76462,18.78317,10.911,0.113,9999,9999,9999,9999,9999,9999,19.10395,1.368623
1237678439696892229,31.0109543063646,3.46719226464876,-1.223413,20.4723,20.43957,20.35897,19.97704,15.651,14.768,20.5376,20.50802,20.42554,12.105,0.246,9999,9999,9999,9999,9999,9999,20.80362,0.8713677
1237678578756092826,2.83212167066603,23.7503059980809,-6.000598,23.49363,21.87183,20.58294,19.83834,15.677,15.223,23.69846,22.77312,21.33899,12.017,9999,9999,9999,9999,9999,9999,9999,23.86983,0.5585212
1237678584648892673,25.5028549296516,23.8651585141439,-3.973638,21.26299,20.74534,20.71897,20.46229,16.084,15.364,21.24438,20.74437,20.70648,12.34,9999,9999,9999,9999,9999,9999,9999,21.4247,1.125368
1237678595946578661,8.14923344305549,1.61853801722738,-5.174018,22.6287,21.975,22.08849,21.54541,15.752,15.318,23.40178,22.69099,22.91597,11.982,9999,9999,9999,9999,9999,9999,9999,22.61152,1.097207
1237678596484956807,11.622752593744,1.90516655018695,-56.07073,22.30869,20.39417,19.25516,18.95427,15.035,15.367,24.10924,22.34716,21.32493,12.037,9999,9999,9999,9999,9999,9999,9999,25.10904,2.079285
1237678596485808353,13.5987871581466,1.98215911293757,-0.06429692,21.34034,21.20305,20.92609,21.3384,16.995,16.349,21.33459,21.20492,20.93089,11.771,9999,9999,9999,9999,9999,9999,9999,21.43414,2.667796
1237678597021958278,12.0021179881472,2.42081196289749,-0.4377709,18.95656,18.71567,18.70104,18.58358,15.739,14.381,18.95872,18.72126,18.71599,11.363,9999,9999,9999,9999,9999,9999,9999,19.54767,2.161668
1237678598093013188,5.79839038528627,3.28068319703881,-0.8835868,21.16714,20.85764,20.60042,20.10651,16.791,15.645,21.20406,20.91223,20.68098,12.178,0.361,9999,9999,9999,9999,9999,9999,21.34827,0.3719674
1237678598096289953,13.2861096731913,3.17389281316719,-1.166106,19.21199,19.21284,19.20577,18.9977,16.217,15.373,19.22901,19.24169,19.22567,11.987,0.357,9999,9999,9999,9999,9999,9999,19.73854,2.46284
1237678598633358195,13.7961156769932,3.54884452432484,-0.2544781,22.53697,21.64649,20.96128,20.31525,15.975,15.671,23.66662,22.74868,22.06983,12.091,9999,9999,9999,9999,9999,9999,9999,21.80192,1.226624
1237678598633488682,14.0210241750997,3.70822813265969,-0.2188589,20.34437,20.19473,20.18686,20.19005,16.086,14.913,20.35476,20.17884,20.17695,12.291,0.389,9999,9999,9999,9999,9999,9999,20.6353,0.8566785
1237678600774353297,14.2910265416573,16.8130698913312,-0.04711508,21.61625,21.02379,20.52347,19.91469,16.339,15.406,21.63635,21.01524,20.52509,11.404,0.144,9999,9999,9999,9999,9999,9999,22.75124,2.562868
1237678601307095191,4.4172881817077,17.3978054384011,-0.07207002,20.10313,20.09446,19.88223,19.93377,16.238,15.205,20.13799,20.13697,19.9206,12.217,0.447,9999,9999,9999,9999,9999,9999,20.42724,1.631803
1237678601843835102,4.1719611673949,17.8520603534046,-0.02065237,19.98267,19.56875,19.44145,19.32076,15.458,14.206,19.99821,19.56147,19.43273,11.926,0.41,9999,9999,9999,9999,9999,9999,20.56016,1.192568
1237678602378740020,359.444303966312,18.2412452233848,-0.01171812,19.86013,19.78733,19.66647,19.64798,16.141,15.091,19.87332,19.83573,19.70497,12.699,0.538,9999,9999,9999,9999,9999,9999,19.86554,1.40112
1237678602379002183,0.0493898261556751,18.0941729160932,-0.5283815,20.37508,20.20467,19.95472,20.01764,16.299,15.209,20.40307,20.21923,19.97482,12.072,0.3,9999,9999,9999,9999,9999,9999,20.49428,1.476625
1237678602917839193,4.80115144852039,18.5759757318785,-0.9788892,21.54184,21.32627,21.21881,21.1125,16.696,15.427,21.63011,21.46413,21.33667,11.655,9999,9999,9999,9999,9999,9999,9999,21.892,1.190874
1237678617418072379,0.500821731895314,1.39938505807661,-4.116171,21.24988,20.54159,19.99068,19.69644,16.414,15.411,21.29269,20.56476,20.01089,11.398,0.19,9999,9999,9999,9999,9999,9999,22.05181,1.693429
1237678617420824999,6.86370761081992,1.36064257156647,-4.69152,20.62277,20.58251,20.54209,20.34056,17.202,16.256,20.66022,20.62317,20.5923,11.976,9999,9999,9999,9999,9999,9999,9999,21.09792,2.218464
