ID,ra,dec,istar,gmag,rmag,imag,zmag,W1,W2,psfgmag,psfrmag,psfimag,W3,W3err,J,Jerr,H,Herr,K,Kerr,umag,zs
1237657189833703765,5.13803839728456,-0.853357141831711,-7.493399,20.49688,19.02914,18.19086,17.73435,15.508,15.274,20.49448,19.02642,18.17793,12.728,9999,16.449,0.102,15.974,0.172,15.527,0.206,22.99282,-7.717327E-05
1237657189833769133,5.18816039230262,-0.995269149448262,-213.4709,18.65475,17.19352,16.36046,15.87751,13.572,13.446,18.64892,17.22466,16.38892,12.219,9999,14.663,0.035,14,0.043,13.753,0.048,21.248,0.0001499682
1237657189835276449,8.71072621816182,-1.02006429421856,-1.013098,19.68226,18.38841,17.76784,17.43025,15.345,15.173,19.66823,18.37723,17.76316,12.086,9999,16.442,0.093,15.695,0.103,15.237,0.158,22.51111,-0.0001822497
1237657189835276463,8.74557954981492,-1.02927658759751,-2.16859,17.97398,16.9654,16.59247,16.40418,14.556,14.732,17.96131,16.96873,16.59889,12.283,9999,15.374,0.045,14.71,0.054,14.642,0.08,20.30598,-1.712477E-05
1237657189835407579,9.0418828037275,-1.02592368375633,-22.61812,19.34496,18.09259,17.58429,17.29371,14.737,14.857,19.34265,18.11069,17.59964,12.445,9999,15.536,9999,15.626,0.104,14.603,9999,21.82523,5.080952E-05
1237657189835407580,9.04220318312218,-1.02660606004893,-18.62898,19.84737,18.52283,17.95176,17.62917,14.737,14.857,19.83613,18.51941,17.92556,12.445,9999,15.536,9999,15.626,0.104,14.603,9999,22.60564,6.445099E-05
1237657189835473035,9.20446270865807,-0.943717890004852,-8.294584,19.88997,18.46853,17.11692,16.40527,13.873,13.766,19.87383,18.47007,17.11496,11.946,9999,14.945,0.043,14.365,0.067,14.106,0.064,23.10776,1.555966E-05
1237657190909607973,10.0901050312732,-0.192482661309269,-13.31482,16.85464,16.30774,16.24337,16.18625,14.486,14.35,16.83229,16.34793,16.22888,12.536,9999,15.412,0.06,15.016,0.089,14.941,0.126,18.09443,-0.0001246744
1237657190910459951,12.011182256343,-0.173569938750391,-4.761066,16.84579,16.54552,16.43382,16.42947,15.326,15.127,16.8663,16.55106,16.43502,12.492,9999,15.706,0.062,15.319,0.108,15.652,0.237,17.80666,-0.0005389944
1237657190910525602,12.1566331732421,-0.1670635206774,-52.18193,16.9884,15.69587,15.17007,14.88347,12.847,12.876,16.99358,15.68797,15.13912,12.161,9999,13.705,0.024,13.044,0.032,12.933,0.033,19.60377,8.589747E-05
1237657191445364816,7.43359608189394,0.273346022894955,-1.271687,18.04274,17.2997,17.0302,16.89838,15.331,15.436,18.04554,17.28282,17.02888,12.572,9999,15.871,0.064,15.47,0.089,15.242,0.119,19.89845,3.894421E-05
1237657191445430441,7.67717089947433,0.403325967405584,-0.3282804,20.31924,19.13736,17.86603,17.07336,14.752,14.507,20.34733,19.16705,17.87596,12.595,9999,15.553,0.044,15.197,0.075,14.83,0.09,20.90596,7.918978E-05
1237657191445692432,8.20274628194477,0.294734210759088,-1.818948,17.27297,16.71636,16.50133,16.38328,14.913,14.993,17.27285,16.71598,16.49557,12.462,9999,15.431,0.054,15.099,0.071,14.905,0.098,18.56153,-0.0002123263
1237657191445692560,8.24219018467687,0.345502507706045,-10.97384,19.00771,17.58553,16.7622,16.3319,14.149,14.22,18.98878,17.57858,16.7647,12.571,9999,15.094,0.04,14.368,0.046,14.267,0.058,21.71942,-4.469422E-05
1237657191445823546,8.61212820096171,0.3888453994093,-6.386638,17.41188,16.93814,16.7789,16.69196,15.187,15.045,17.41805,16.95967,16.78127,12.289,9999,15.86,0.059,15.474,0.09,15.336,0.151,18.71461,-0.0003223738
1237657191445889041,8.72797388204839,0.229243566040962,-140.9782,15.99092,15.19664,15.51424,14.84892,13.254,13.305,15.99181,15.19933,15.08664,11.968,9999,13.871,0.028,13.39,0.026,13.322,0.029,18.06915,-2.009207E-05
1237657191445954602,8.84508684066498,0.270427563065664,-0.6287581,18.21329,17.94592,17.84948,17.82633,16.595,16.808,18.228,17.94538,17.85498,12.695,9999,9999,9999,9999,9999,9999,9999,19.14505,2.106312E-05
1237657191446020212,8.97034366241348,0.410761093202011,-13.54855,19.42837,17.91921,17.13968,16.70707,14.53,14.476,19.43414,17.9595,17.15637,12.519,0.507,15.47,0.052,14.837,0.055,14.581,0.082,21.92916,0.0001335627
1237657191446216822,9.51453734707064,0.412131593893593,-17.1284,16.42535,15.8806,15.72519,15.6823,14.389,14.334,16.3888,15.87549,15.71244,12.584,9999,14.821,0.041,14.415,0.045,14.374,0.084,18.00686,-0.0001947505
1237657191980925199,4.56159520379816,0.642495779888852,-545.8411,19.08764,18.43171,18.13805,17.94103,16.259,16.566,19.07298,18.42417,18.14973,12.466,9999,9999,9999,9999,9999,9999,9999,20.61095,-0.0001926491
1237657191981056151,4.84881934524878,0.807693943657007,-0.4755929,19.73264,18.40585,17.80057,17.41769,15.376,15.567,19.71994,18.41887,17.80082,12.587,9999,16.257,0.072,15.57,0.106,15.372,0.144,22.3341,0.0001419729
1237657191981318369,5.38044877542495,0.715265311086804,-0.3922615,20.63411,19.18268,18.14933,17.55741,15.113,14.95,20.63297,19.16867,18.14544,12.623,9999,16.211,0.089,15.571,0.112,15.438,0.133,24.26551,1.63737E-05
1237657584949723275,39.1414932399197,-1.02606081725792,-0.07802375,19.53094,18.148,17.24241,16.73678,14.485,14.491,19.5553,18.17426,17.24441,13.001,9999,15.442,0.036,14.833,0.054,14.518,0.083,22.72885,3.498255E-05
1237657584949789578,39.3002461573538,-0.93789357630372,-2.668098,23.15636,22.04516,20.77936,19.97154,17.633,17.243,23.19335,22.05564,20.80318,13.047,9999,9999,9999,9999,9999,9999,9999,24.35166,-2.314296E-05
1237657584950050933,39.8808363319296,-0.993000012532055,-14.25559,18.60961,17.67933,17.3308,17.10244,15.229,15.121,18.61066,17.68095,17.33942,13.101,9999,16.084,0.071,15.263,0.063,15.322,0.167,20.87721,-5.659176E-05
1237657584950182157,40.1103852819801,-0.882648714208994,-1.099185,21.34934,19.99586,18.93661,18.36854,16.248,16.361,21.36707,20.01964,18.95613,12.976,9999,16.835,0.147,16.656,0.265,15.799,0.221,22.88261,-0.0001203166
1237657584950379492,40.6003022196945,-0.910986804971122,-0.74907,23.32566,21.68512,20.40718,19.64289,16.453,15.946,23.28746,21.73063,20.4752,12.744,9999,9999,9999,9999,9999,9999,9999,24.00144,0.0002282056
1237657584950444099,40.7463566725475,-0.978501090255338,-0.9919073,17.98735,17.38158,17.14487,17.03769,15.282,15.207,17.98795,17.37146,17.14181,12.865,9999,15.986,0.073,15.426,0.098,15.677,0.23,19.64702,-0.0001185615
1237657584950706344,41.3219109569227,-0.887123163439601,-57.44485,17.87491,16.41299,15.42057,14.79509,12.617,12.481,17.85572,16.41352,15.41649,12.472,0.436,13.599,0.024,12.975,0.027,12.72,0.03,20.56143,6.413651E-05
1237660024520704053,38.6892340844281,-1.16763075873726,-24.03347,15.72884,15.50232,15.41231,15.41556,14.167,14.1,15.76976,15.51031,15.41578,12.553,9999,14.599,0.034,14.45,0.046,14.358,0.073,16.63526,0.0003637942
1237660024520769699,38.9239223110848,-1.05372293376698,-83.98794,18.87574,18.36474,18.19499,18.07538,16.379,15.937,18.92414,18.43356,18.25848,12.867,9999,9999,9999,9999,9999,9999,9999,20.08819,-0.0004819091
1237660024520966265,39.3093405227128,-1.16806289162377,-4.386285,19.47885,18.93417,18.75977,18.65373,17.325,16.58,19.48802,18.94727,18.77467,12.477,9999,9999,9999,9999,9999,9999,9999,20.73125,-4.163636E-05
1237660024521228318,39.9333194765192,-1.13608076181273,-19.14123,17.12881,16.67799,16.50068,16.42669,15.119,15.074,17.17697,16.67904,16.49733,13.137,9999,15.503,0.05,15.284,0.079,15.13,0.135,18.33301,-0.0001283918
1237660024521556016,40.6894868770803,-1.19479336778082,-7.814475,17.82597,17.54537,17.43165,17.41505,16.424,16.646,17.8447,17.55028,17.42817,12.703,9999,16.802,0.15,16.264,0.191,15.755,9999,18.68125,0.001104233
1237660026132168753,40.6323889475104,0.0637065452952173,-59.58025,17.72794,17.4261,17.33514,17.29859,16.138,15.904,17.74055,17.43917,17.34338,12.809,0.528,16.572,0.119,16.348,0.203,17.009,9999,18.66406,0.0004344936
1237663204916789339,5.99441828697204,0.756396472809083,-2.689989,19.95764,18.54878,17.35771,16.69592,14.464,14.19,19.96184,18.55867,17.36013,12.358,9999,15.446,0.062,14.879,0.071,14.674,0.09,22.14155,3.216676E-05
1237663204917575861,7.82397790906808,0.645561892924673,-17.27949,17.51537,16.4974,16.06848,15.80316,13.858,13.865,17.52554,16.53121,16.07534,12.001,9999,14.68,0.024,14.081,0.03,13.921,0.049,19.79886,-5.200867E-05
1237663204917641284,7.90146816731473,0.67373411595051,-11.29359,20.0519,18.68866,17.40806,16.73572,14.459,14.321,20.04122,18.68888,17.42579,12.396,0.399,15.392,0.045,14.809,0.052,14.606,0.083,22.69142,-0.0001163269
1237663204919345225,11.7963903315196,0.793869324179914,-0.1221233,20.19398,18.81164,18.23699,17.90872,15.75,15.42,20.19567,18.82415,18.24955,11.668,9999,16.616,0.136,16.211,0.238,16.288,9999,22.24951,2.761633E-05
1237663234451701863,0.274887183245141,30.177704386098,-56.6926,20.80766,20.05307,19.00028,18.07049,13.767,13.771,22.40853,21.7773,20.5638,12.807,9999,14.545,0.04,13.941,0.045,13.932,0.055,22.93563,-0.0001101968
1237663235525836878,1.29721364336297,29.4643911081007,-16.92264,16.34274,15.89596,15.74308,15.68443,14.375,14.516,16.3497,15.89875,15.74778,12.844,9999,14.737,0.034,14.361,0.06,14.303,0.071,17.62623,-0.0002669141
1237663235527671961,2.53358523416341,25.3259030502235,-13.98805,17.52721,16.95742,16.76381,16.67694,15.127,15.147,17.53736,16.97481,16.77036,12.213,9999,15.724,0.07,15.255,0.076,15.181,0.133,19.04175,-0.0001012553
1237663277929529426,3.97618905342708,0.567561405636001,-0.9387223,19.57702,18.30526,17.71136,17.39088,15.53,15.59,19.58126,18.314,17.70703,12.456,9999,16.193,0.092,15.806,0.155,15.397,9999,22.1217,9.149652E-05
1237663277929660636,4.35994591917066,0.473252587332684,-0.6666279,19.02683,17.75457,17.24698,16.97742,14.89,15.058,19.01854,17.76937,17.26535,12.242,9999,15.659,0.059,15.124,0.067,15.044,0.105,21.86216,-4.173156E-05
1237663278465613966,2.30809609519497,0.899242175217446,-1.037438,19.42172,18.3772,18.00975,17.76175,15.829,15.711,19.41844,18.36789,18.00281,12.224,9999,16.723,0.146,16.342,0.24,15.706,9999,21.64668,-2.703619E-05
1237663278465810446,2.63530568878446,1.04732437536744,-8.846783,16.74469,16.42221,16.30381,16.28237,15.179,15.102,16.73955,16.41901,16.28572,12.281,9999,15.459,0.06,14.971,0.086,15.192,0.134,17.69266,-0.0004501649
1237663278466793625,4.89203757498441,0.974307629066685,-5.491535,17.89183,16.66259,16.15578,15.87307,13.887,14.007,17.896,16.66338,16.16323,12.254,9999,14.705,0.034,14.146,0.035,13.929,0.044,20.4855,-8.009771E-05
1237663278466859198,5.03451687510599,1.03028034563387,-3.931297,20.58141,19.2063,17.96365,17.27446,14.767,14.67,20.59802,19.20139,17.98112,12.634,9999,15.838,0.063,15.194,0.063,15.147,0.101,22.47018,-9.054847E-05
1237663716016652367,5.30307436304673,0.483510260674771,-7.127298,19.67013,18.33187,17.72995,17.40264,15.382,15.421,19.66217,18.32512,17.72231,12.669,9999,16.343,0.096,15.501,0.089,15.223,0.11,22.28003,-7.282008E-05
1237663716016652387,5.32592881428104,0.488694072040739,-2.091535,19.72968,18.37227,17.78179,17.46498,15.349,15.546,19.72463,18.36112,17.77949,12.727,9999,16.331,0.082,15.511,0.103,15.545,0.156,22.29184,-5.910268E-05
1237663716017045734,6.24316014810978,0.485253944240211,-34.03992,18.85921,17.47398,16.79608,16.40617,14.295,14.338,18.85866,17.46598,16.78346,12.659,9999,15.274,0.048,14.557,0.068,14.313,0.064,21.47737,6.734859E-06
1237663716017176806,6.50644425835151,0.579637614814419,-15.26352,17.3289,15.99504,15.1569,14.69476,12.55,12.469,17.32957,16.00735,15.17609,12.559,0.479,13.479,0.022,12.832,0.022,12.609,0.027,19.82923,-4.613885E-05
1237663716017897530,8.19905247281019,0.541407592565937,-32.95572,16.09876,17.12836,15.39976,15.25867,13.932,14.046,15.95249,16.57527,15.32759,12.52,9999,14.344,0.024,13.953,0.03,13.926,0.051,17.27522,-0.00028733
1237663716017897652,8.20306932294653,0.474284925457054,-1.117006,20.55126,19.18944,18.56774,18.23257,16.387,16.408,20.54681,19.19244,18.55873,12.603,9999,17.043,0.188,16.08,0.159,15.681,0.224,22.52206,-7.198029E-06
1237663716017897663,8.12038521765311,0.477172242082597,-3.789597,21.01557,19.52818,18.24595,17.54023,15.148,14.901,21.04518,19.58488,18.27543,12.247,9999,16.299,0.092,15.674,0.135,15.192,0.138,22.97567,-8.904367E-06
1237663716556406798,11.8903859130805,0.933813124370681,-81.83717,16.6839,15.64394,15.25369,15.08462,13.183,13.218,16.68834,15.65436,15.27014,11.946,9999,13.943,0.029,13.375,0.024,13.22,0.033,19.03522,2.657684E-05
1237663716556472519,12.0376248073777,0.911524003788575,-13.77717,17.7977,16.83356,16.46984,16.27798,14.548,14.505,17.79064,16.84697,16.46818,12.186,0.523,15.258,0.044,14.606,0.049,14.787,0.092,20.06294,-1.044594E-05
1237663716556538102,12.1865462269266,0.924628905531068,-2.221185,19.85976,18.51415,17.66833,17.18115,15.084,14.91,19.86845,18.52543,17.69093,11.567,9999,15.88,0.063,15.426,0.095,14.88,0.096,22.2283,0.0002536457
1237663716556538122,12.201432254423,0.858389423356698,-72.00568,16.75567,15.41708,14.84937,14.54509,12.472,12.482,16.73954,15.41264,14.85375,11.513,0.275,13.349,0.022,12.698,0.025,12.541,0.027,19.33382,4.060681E-05
1237663716556538143,12.2430339716241,0.889993101623012,-5.116029,18.96738,17.70755,17.21656,16.9364,14.965,14.901,18.9544,17.70696,17.2267,12.052,9999,15.708,0.057,15.096,0.076,15.113,0.118,21.49829,-1.037788E-05
1237663782589104235,5.26236537496361,-1.08763406633413,-3.587729,19.92566,18.58745,17.35082,16.71749,14.31,14.189,19.90768,18.58239,17.34204,11.941,9999,15.309,0.044,14.675,0.06,14.518,0.097,23.50874,-8.262339E-05
1237663782590873834,9.40949218614686,-1.11638585062299,-3.997089,20.96584,19.49877,18.4027,17.91483,15.797,15.581,20.94585,19.48623,18.3968,12.526,9999,16.8,0.127,15.993,0.126,15.808,0.257,23.90342,-5.774036E-05
1237663782590873859,9.32836741634412,-1.16283861720494,-3.878689,21.45178,19.86408,18.32044,17.44056,14.986,14.685,21.41742,19.85339,18.29456,12.536,9999,16.025,0.067,15.458,0.089,15.054,0.115,23.1344,-4.47908E-06
1237663782591004717,9.68942904713042,-1.16835865576476,-54.06089,16.09107,15.65472,15.50045,15.45095,14.229,14.311,16.11577,15.65592,15.4959,12.506,9999,14.611,0.028,14.247,0.042,14.12,0.061,17.36795,2.687886E-05
1237663782596968561,23.2879304455912,-1.10153375485672,-3.560356,18.75517,18.42347,18.29019,18.25147,15.841,15.515,18.7762,18.42409,18.2835,12.659,9999,16.676,0.128,16.389,0.255,15.728,9999,19.63356,0.0004335999
1237663782597754910,25.0539555490598,-1.25667971748881,-19.01178,17.59307,17.3088,17.20617,17.16749,15.928,15.943,17.59359,17.32012,17.22111,12.857,9999,16.434,0.113,16.302,9999,16.154,9999,18.55568,-0.0002215002
1237663782597820532,25.2267143005874,-1.12118211186722,-2.116562,18.83118,18.26324,18.06114,17.9405,16.927,16.381,18.82845,18.25587,18.0742,12.693,9999,9999,9999,9999,9999,9999,9999,20.27803,-0.0002607458
1237663782597885972,25.3227964910354,-1.12236572840666,-5.415739,16.65567,16.24287,16.07675,16.03814,14.708,14.762,16.6799,16.25019,16.07935,12.694,9999,15.352,0.043,14.859,0.071,14.867,0.105,17.82468,-0.0001713051
1237663782597886206,25.3431836385209,-1.10046034774546,-4.23033,20.01111,18.6081,17.91298,17.52279,15.432,15.652,20.00248,18.60874,17.91222,12.042,9999,16.491,0.1,15.829,0.154,15.225,0.149,23.07231,8.066027E-05
1237663782602539161,36.0504587114763,-1.15124565907632,-3.927168,19.55407,18.63142,18.26568,18.05718,16.516,16.156,19.56016,18.63311,18.27105,13.089,9999,9999,9999,9999,9999,9999,9999,22.16291,1.216582E-05
1237663783125647390,4.52522005825988,-0.77412404613324,-31.28804,16.11599,15.55348,15.33931,15.27212,13.812,13.861,16.11876,15.54218,15.33854,12.665,9999,14.342,0.03,13.922,0.026,13.808,0.052,17.65773,-5.705336E-05
1237663783125909820,5.15112626707979,-0.815876774428566,-1.048705,20.28386,19.12923,18.67414,18.45192,16.666,16.389,20.28147,19.13159,18.68437,12.064,9999,9999,9999,9999,9999,9999,9999,22.26774,-0.0003866214
1237663783125975158,5.29371008259209,-0.78554654169423,-12.25854,17.86234,16.68433,16.24874,16.03643,14.07,14.166,17.85793,16.68159,16.26037,12.101,9999,14.895,0.038,14.283,0.044,14.21,0.068,20.5097,-2.583936E-05
1237663783127416993,8.63637922323997,-0.824829110713674,-42.02465,18.9215,17.74183,17.263,16.99396,14.98,15.162,18.88668,17.72075,17.24399,11.916,9999,15.897,0.064,15.135,0.056,15.004,0.111,21.6033,-0.000143481
1237663783127613443,8.98359373601593,-0.826447278721726,-3.391807,17.27413,16.85736,16.69837,16.67347,15.265,15.241,17.2666,16.85634,16.71474,12.306,9999,15.781,0.056,15.323,0.075,15.46,0.175,18.47937,-1.39653E-05
1237663783128006676,9.91829265937923,-0.704667448598794,-76.9809,16.07787,15.65353,15.51742,15.48107,14.167,14.274,16.07998,15.64345,15.50709,12.125,9999,14.611,0.033,14.399,0.038,14.214,0.059,17.27587,3.308081E-05
1237663783128006736,9.89939406224321,-0.7266621700271,-17.42606,18.51733,17.03447,15.82219,15.16111,12.814,12.653,18.48949,17.03168,15.81425,12.002,9999,13.864,0.029,13.234,0.029,12.979,0.033,21.23662,4.874108E-05
1237663783128072356,10.1207301474666,-0.718540895731075,-3.394172,20.00795,18.94948,18.58194,18.36016,16.196,16.3,19.99933,18.94323,18.60699,12.074,9999,9999,9999,9999,9999,9999,9999,22.27984,-7.995644E-06
1237663783128138356,10.2572539880747,-0.747015722894081,-0.003982822,21.96044,20.44753,18.96503,18.18036,15.745,15.61,21.93167,20.43348,18.97021,12.097,9999,16.753,0.117,16.452,9999,15.527,0.175,25.56398,-0.0001375698
1237663783128727830,11.5790255572055,-0.65873650725658,-25.8134,20.28332,18.86465,17.83491,17.28458,14.934,14.729,20.26224,18.84705,17.80219,11.623,9999,16.056,0.082,15.51,0.135,15.038,0.146,22.91327,6.690688E-05
1237663783128793209,11.7096852124734,-0.737581832130298,-32.07449,19.61525,18.14186,16.61299,15.75153,13.218,13.094,19.5905,18.13593,16.58633,11.786,9999,14.261,0.027,13.625,0.035,13.339,0.033,22.23603,4.665849E-05
1237663783140589833,38.6482372889862,-0.805115782098148,-0.1330804,20.79667,20.22656,19.16507,18.4729,16.232,15.965,20.79946,20.24173,19.18017,12.548,0.346,9999,9999,9999,9999,9999,9999,21.24033,0.0001211939
1237663783140786420,39.2197466889192,-0.676735354061821,-7.232587,20.05152,18.42158,16.99838,16.19184,13.766,13.557,20.02209,18.41213,16.96286,12.396,9999,14.782,0.032,14.182,0.024,13.942,0.053,22.4686,0.0001235181
1237663783140982991,39.6424945790232,-0.814711834278641,-0.09251548,20.06952,19.00924,18.61983,18.38891,16.557,16.909,20.05816,18.98952,18.62452,13.025,9999,16.869,0.147,16.475,9999,16.234,9999,22.57477,5.603705E-06
1237663783664943332,10.0654694906211,-0.336044718469235,-4.654868,17.46568,16.642,16.35652,16.21986,14.555,14.636,17.4732,16.6388,16.35439,12.164,9999,15.216,0.037,14.697,0.048,14.614,0.08,19.60849,-4.894782E-05
1237663783665795273,11.9934398667384,-0.41235119285918,-3897.829,17.38719,15.91645,15.27659,15.03176,12.911,12.903,17.58806,16.21326,15.60204,11.813,9999,13.9,0.028,13.167,0.031,13.063,0.034,20.04095,-0.0001094309
1237663783665795342,12.103228850488,-0.342861603550253,-83.2638,17.50223,16.31873,15.8744,15.6459,13.721,13.798,17.51494,16.31065,15.89462,12.307,0.5,14.552,0.029,13.966,0.044,13.801,0.052,20.07435,-9.309765E-05
1237663783665860862,12.1988055080512,-0.379401421767374,-0.4379662,21.15167,19.66811,18.23325,17.45189,15.117,14.617,21.15453,19.62753,18.21423,12.227,9999,16.304,0.091,15.391,0.111,15.431,0.192,25.31561,-7.114246E-05
1237663783667433516,15.8009043652573,-0.371226533763621,-164.1511,17.82149,17.35517,17.10014,16.93377,14.666,14.783,17.86865,17.35938,17.08912,11.932,9999,15.316,0.057,14.82,0.083,14.889,0.143,19.45273,-2.446726E-05
1237663783667892421,16.8124778723372,-0.344243846846082,-12.09325,18.01817,16.67526,15.5291,14.86858,12.53,12.427,18.0117,16.68068,15.52687,12.287,0.371,13.571,0.023,12.892,0.033,12.663,0.029,20.61623,1.887823E-05
1237663783673725195,30.2350726030852,-0.390846157875449,-97.1236,19.37013,17.92519,16.70044,16.09783,13.78,13.653,19.37625,17.92875,16.6975,12.333,0.308,14.73,0.028,14.176,0.025,13.919,0.051,22.13278,-3.193178E-05
1237663783673987306,30.8351759318908,-0.247288399475073,-5.633898,19.00547,18.41382,18.21512,18.09492,16.802,16.54,19.0047,18.42771,18.19729,12.978,9999,9999,9999,9999,9999,9999,9999,20.58691,3.098584E-05
1237663783676084495,35.6090708955543,-0.227386267253096,-22.94211,18.11159,17.49929,17.27039,17.17271,15.737,16.753,18.1116,17.50005,17.24332,12.673,0.372,16.439,0.121,16.047,0.192,15.45,0.187,19.68322,5.356766E-05
1237663783676412125,36.2351035471709,-0.393092889654917,-120.8042,16.94621,15.68477,15.1546,14.87324,12.776,12.811,16.93863,15.67551,15.15602,12.684,0.402,13.676,0.026,13.015,0.022,12.902,0.026,19.56411,-6.361732E-05
1237663783676543098,36.6254352140554,-0.306044703901103,-12.97441,17.79281,17.32712,17.18734,17.11856,15.809,16.025,17.8,17.33519,17.16378,12.816,9999,16.256,0.085,15.974,0.121,15.355,9999,18.93212,0.0001384785
1237663783677526219,38.8388786965611,-0.230215604282804,-0.07638819,19.16241,18.82617,18.75254,18.68463,17.6,16.61,19.17752,18.8318,18.76703,13.036,9999,9999,9999,9999,9999,9999,9999,19.99463,-0.0008833178
1237663783678378129,40.7757652479745,-0.394889533531699,-1.165977,17.85181,17.18431,16.92913,16.77532,15.244,15.457,17.86095,17.17299,16.92523,12.492,9999,15.894,0.06,15.448,0.096,15.208,0.149,19.44714,-0.0005529054
1237663783678378157,40.7939886526268,-0.262878108637003,-10515.85,16.13953,15.7276,15.54232,15.51855,15.566,15.386,20.85122,20.54579,20.44643,12.367,0.345,9999,9999,9999,9999,9999,9999,17.46751,0.0005567818
1237663783678378445,40.7421807666557,-0.413917893421105,-0.06264775,22.77818,22.36612,21.85031,21.91023,17.205,16.729,23.07734,22.56294,22.20536,12.752,9999,9999,9999,9999,9999,9999,9999,22.40303,-0.0008278799
1237663784200765444,7.64083703694064,0.158281115443162,-113.6865,18.13544,17.41491,17.15626,17.02606,15.55,15.57,18.15339,17.4051,17.13492,12.51,9999,16.108,0.077,15.533,0.087,15.49,0.16,19.95743,-7.460367E-05
1237663784200962214,8.10822343818464,0.178705553335676,-26.27729,20.36044,18.93921,17.92369,17.33892,15.243,14.932,20.34957,18.93568,17.8912,12.148,9999,16.037,0.078,15.408,0.105,15.316,0.143,23.51525,-8.637315E-05
1237663784201093122,8.39243821580794,0.183265741364132,-38.3657,16.13918,15.73922,15.60103,15.54624,14.327,14.281,16.15665,15.77279,15.59624,12.352,9999,14.733,0.033,14.402,0.053,14.358,0.057,17.34312,-6.12504E-05
1237663784201093326,8.50861716386682,-0.000911286569049151,-0.2863352,21.62406,20.16296,18.84111,18.07923,15.913,15.268,21.62422,20.16783,18.84211,11.666,0.218,16.724,0.129,16.161,0.165,16.195,9999,23.35107,0.0001182071
1237663784201289869,8.84017055425596,0.063768546168481,-24.25653,19.32557,17.93757,16.96233,16.41463,13.942,13.818,19.30303,17.92634,16.94069,11.819,9999,14.995,0.045,14.395,0.051,14.057,0.059,21.8119,-0.0001355613
1237663784204632166,16.5980906127091,0.0144346943154891,-3.744229,17.10336,16.59048,16.41095,16.31965,14.947,15.101,17.08517,16.58146,16.41548,12.249,9999,15.486,0.054,15.161,0.089,14.923,0.115,18.53073,-3.405459E-05
1237663784204959774,17.275575585503,0.126657463735713,-34.25082,15.78931,15.37179,15.22471,15.18465,13.941,14.032,15.78808,15.38994,15.23885,12.649,9999,14.314,0.035,13.99,0.044,14,0.051,16.99125,-0.0003235671
1237663784206336382,20.3595742231701,0.137585986750717,-1.510231,21.58635,19.99466,18.76678,18.01455,15.795,15.447,21.56899,19.99894,18.75643,12.554,9999,16.534,0.13,16.136,0.207,16.101,9999,24.37932,5.77481E-05
1237663784213217429,36.1793549002872,0.0721121682309666,-11.34103,19.73791,18.37317,17.66862,17.26263,15.179,15.171,19.72484,18.36437,17.66492,12.698,0.413,16.098,0.085,15.41,0.083,15.172,0.137,22.38576,3.901646E-05
1237663784214593646,39.2878956534445,0.0601915450606621,-20.24597,18.93727,17.88828,17.43699,17.1725,15.258,15.286,18.93809,17.87935,17.40423,12.969,9999,16.114,0.07,15.452,0.083,15.389,0.161,21.32947,0.0005250518
1237663784215052330,40.3533202338345,0.170812392170064,-8.781056,17.65307,17.37831,17.27731,17.24555,16.066,16.16,17.65215,17.41459,17.28711,12.774,0.448,16.421,0.114,16.209,0.204,17.152,9999,18.51905,0.0004945219
1237663784215249055,40.7451334996337,0.0824011326498138,-12.65271,18.67266,17.91939,17.61989,17.42928,15.813,15.514,18.68312,17.92157,17.61238,12.511,9999,16.385,0.099,15.763,0.115,15.905,0.268,20.22019,0.0001763278
1237663784215379983,41.0336684218024,0.0567320326896661,-33.47326,16.9789,16.49669,16.30931,16.26328,14.939,14.977,17.00944,16.49311,16.32383,12.618,0.453,15.431,0.047,15.016,0.07,14.85,0.107,18.21035,0.0001258759
1237663784745173082,24.9099572371265,0.420485480780164,-48.06292,16.04376,15.47736,15.29831,15.21481,13.808,13.817,16.02152,15.48082,15.29971,12.259,9999,14.323,0.038,13.981,0.048,13.856,0.05,17.59913,3.922549E-05
1237663784749957219,35.8590141813331,0.527661878813683,-0.6271346,18.48334,17.95125,17.73002,17.60225,16.204,16.15,18.48689,17.94202,17.7226,12.385,0.269,16.565,0.151,16.091,0.207,15.862,0.276,19.72041,-1.868564E-05
1237663785283944514,29.3104572495422,0.998947960460538,-7.18828,17.08783,16.36636,16.07855,15.96358,14.252,14.271,17.05483,16.36315,16.07021,12.524,9999,14.899,0.043,14.469,0.029,14.453,0.067,18.99866,2.623749E-06
1237666088978546948,18.8327562084355,16.0819162671323,-4.467144,19.8644,19.13108,18.78787,18.63597,16.996,16.476,19.86773,19.11856,18.77897,12.378,9999,9999,9999,9999,9999,9999,9999,21.13807,-0.0002254855
1237666090052354257,18.0821874185111,16.3521677204707,-1.216281,17.68128,16.50728,15.99218,15.66991,13.62,13.672,17.67074,16.51488,15.99755,12.691,9999,14.497,0.032,13.898,0.035,13.713,0.061,20.30226,-4.144133E-05
1237666213533777987,19.0238895406048,15.9198293788186,-8.977525,16.845,16.28828,16.05918,15.95088,14.45,14.463,16.85904,16.29363,16.0761,12.038,9999,14.987,0.036,14.555,0.06,14.512,0.087,18.18357,-2.84979E-05
1237666214070059040,18.4258732327454,14.5760967673514,-4.060193,17.05175,16.74238,16.62324,16.5998,15.404,15.469,17.08275,16.73536,16.62661,12.393,9999,15.822,0.078,15.541,0.107,15.502,0.25,18.01315,-0.0006589455
