ID,ra,dec,istar,gmag,rmag,imag,zmag,W1,W2,psfgmag,psfrmag,psfimag,W3,W3err,J,Jerr,H,Herr,K,Kerr,umag,zs
1237669680651174279,0.323795931085328,7.45211491464069,-4.750783,22.6707,20.93124,20.04716,19.8453,16.072,15.503,22.81857,21.23694,20.32997,12.062,9999,9999,9999,9999,9999,9999,9999,25.02783,0.4947081
1237669680651174297,0.332983812988857,7.45044084013297,-1.548538,22.48226,20.65832,20.039,19.49391,16.312,15.89,22.63705,20.98138,20.32534,12.68,9999,9999,9999,9999,9999,9999,9999,22.93572,0.3655486
1237669680651174303,0.335972954608621,7.27689113518976,-180.8828,21.75222,19.86424,18.81657,18.27994,14.746,14.762,22.54816,20.82355,19.81825,12.584,9999,9999,9999,9999,9999,9999,9999,24.18954,0
1237669680651174338,0.346474705025173,7.33379818155611,-46.75431,21.80699,20.18499,19.31967,18.72299,15.512,15.217,23.12257,21.41376,20.55155,12.596,0.489,9999,9999,9999,9999,9999,9999,24.88977,0.4921773
1237669680651174468,0.395863096178118,7.3851673275806,-114.2083,22.15793,20.41563,19.5476,19.01606,15.537,15.379,22.74115,21.03043,20.19212,12.26,9999,9999,9999,9999,9999,9999,9999,25.58107,0.5222749
1237669680651174645,0.353535922719118,7.29548638131208,-13.39967,22.16901,20.60144,19.59181,19.06043,15.627,15.317,23.33125,21.58763,20.48829,12.359,9999,9999,9999,9999,9999,9999,9999,23.43041,0.5303353
1237669680651239579,0.489330995201158,7.28750496446056,-13026.67,17.31145,16.4037,15.971,15.62064,13.828,13.796,19.35062,18.4162,18.08167,12.078,0.314,15.833,0.119,15.058,0.128,14.674,0.146,19.36402,0.07288294
1237669680651239712,0.60363561722761,7.30765033403051,-52.10445,22.08478,20.37912,19.40817,19.22394,15.074,14.855,22.95187,21.33923,20.45302,11.799,0.232,9999,9999,9999,9999,9999,9999,24.3289,0.5088443
1237669680651240009,0.570582499888587,7.47313729000027,-217.4081,21.26366,19.51895,18.78533,18.34109,14.98,14.837,21.91308,20.14342,19.5035,12.622,9999,16.996,0.224,15.91,0.186,15.471,0.208,23.02354,0.4079437
1237669680651240096,0.606151096620351,7.38833204083641,-112.1523,21.81973,20.39686,19.48134,18.98132,15.069,15.023,22.77352,21.53437,20.77566,12.144,0.338,9999,9999,9999,9999,9999,9999,22.69486,0.5782394
1237669680651240159,0.493393007640748,7.39256845129312,-20.52751,23.19045,20.66745,19.58525,19.35404,15.502,15.557,24.39906,21.78706,20.72435,12.136,9999,9999,9999,9999,9999,9999,9999,23.74912,0.6978806
1237669680651240199,0.538946005536218,7.31649354597028,-78.11993,22.5436,20.23928,18.93102,18.36905,14.778,14.732,23.66426,21.30974,20.029,12.643,9999,9999,9999,9999,9999,9999,9999,23.13726,0.6358778
1237669680651240211,0.556871459988542,7.42696004716424,-16.98271,22.69724,20.91455,19.82846,19.35937,16.377,16.062,23.94504,22.04508,21.11381,12.124,9999,9999,9999,9999,9999,9999,9999,22.387,0.5202159
1237669680651240231,0.57224549005889,7.45286700268719,-0.6438224,24.45402,21.68915,20.512,19.84785,16.316,15.873,25.16374,22.78302,21.70464,12.591,9999,9999,9999,9999,9999,9999,9999,24.05303,0.7865908
1237669680651240257,0.600014888164935,7.44305853379908,-10.82859,23.57378,21.72056,20.46034,19.87567,15.375,15.512,24.25499,22.47506,21.28118,12.212,9999,9999,9999,9999,9999,9999,9999,25.6246,0.7965592
1237669680651240330,0.514123322330306,7.46283734134364,-1.906828,23.17563,21.49286,20.21193,19.17044,15.369,14.981,25.03184,23.2812,22.23432,12.539,9999,9999,9999,9999,9999,9999,9999,22.43007,0.8780735
1237669680651305061,0.613582380648722,7.4145419508858,-20.9001,22.27042,20.74508,19.74863,19.32283,15.659,15.371,22.68662,21.17796,20.25183,12.654,9999,9999,9999,9999,9999,9999,9999,24.13382,0.5204611
1237669680651305127,0.63704974741313,7.40254202407589,-1520.786,19.90025,18.31151,17.69699,17.25614,14.451,14.102,20.84522,19.24876,18.78427,12.239,9999,16.715,0.175,15.796,0.171,14.97,0.127,23.2587,0.2725235
1237669680651305153,0.728592342511092,7.27474035251285,-459.7348,21.19461,19.18877,18.34732,17.94994,14.578,14.416,21.97756,20.05971,19.33005,12.701,9999,9999,9999,9999,9999,9999,9999,23.01538,0.4290901
1237669680651305334,0.666840907618507,7.37507053097506,-34.45662,22.48791,20.61535,19.63602,19.28166,15.69,15.598,22.96573,21.22015,20.35678,12.16,9999,9999,9999,9999,9999,9999,9999,25.71693,0.5797309
1237669680651305409,0.70125560266257,7.2930839081701,-41.01703,22.10835,20.32319,19.3984,19.04284,15.551,15.48,22.90573,21.29069,20.46854,12.334,9999,9999,9999,9999,9999,9999,9999,22.65311,0.5087815
1237669680651305539,0.753223341396904,7.33475091911731,-98.22542,21.84142,20.20614,19.3959,18.91707,15.185,14.945,22.2946,20.73414,20.01466,12.247,9999,9999,9999,9999,9999,9999,9999,23.48981,0.452301
1237669680651305544,0.75616603867104,7.45120200966824,-164.498,21.87642,19.95704,18.88138,18.18673,14.962,14.836,22.9428,21.19691,20.30451,12.608,9999,9999,9999,9999,9999,9999,9999,23.93642,0.5214302
1237669680651305583,0.618680013106712,7.47215968769423,-43.96613,22.37542,20.60919,19.65924,19.43475,15.717,15.623,23.60192,21.66748,20.91969,12.267,9999,9999,9999,9999,9999,9999,9999,25.73763,0.5802359
1237669680651305741,0.7478043894302,7.27272521491573,-0.3532366,23.22545,22.24129,20.82183,19.92506,16.305,16.174,23.42777,22.47358,21.13829,12.575,9999,9999,9999,9999,9999,9999,9999,25.36935,0.9529511
1237669681187521218,359.242298507381,7.87055482912879,-265.0559,21.19614,19.41277,18.62053,17.99183,15.121,14.919,22.77478,21.19331,20.38056,12.51,9999,9999,9999,9999,9999,9999,9999,22.17096,0
1237669681187586095,359.295270480415,7.78088226923145,-54.85595,23.61721,21.63201,20.2379,19.48296,16.098,16.147,23.8556,22.35721,21.01937,12.273,9999,9999,9999,9999,9999,9999,9999,26.6795,0.6323389
1237669681187586496,359.309095573053,7.84686951841564,-39.89869,21.06137,20.02511,19.30609,18.70274,16.3,16.474,22.4934,21.77488,21.05013,12.308,0.387,9999,9999,9999,9999,9999,9999,22.12053,0.6303334
1237669681187586522,359.320890771377,7.79106013723405,-37.67963,21.64049,20.45616,19.68854,18.97455,16.099,16.076,22.55749,21.64978,20.88768,11.84,0.236,9999,9999,9999,9999,9999,9999,22.47793,0.5251302
1237669681187586575,359.345967198707,7.73095106419023,-79.76408,21.44508,20.15504,19.35752,19.11733,15.162,14.504,21.95511,20.89513,20.07867,11.201,0.133,9999,9999,9999,9999,9999,9999,23.55866,0.545315
1237669681187586815,359.320133984545,7.85461026390104,-1.765966,23.45726,21.74736,20.57863,19.77471,15.978,16.076,23.73782,22.29734,21.0269,12.176,9999,9999,9999,9999,9999,9999,9999,22.95365,0.6371897
1237669681187651938,359.45418024707,7.82691498381284,-29.42086,21.75203,20.30346,19.15503,18.76087,15.274,15.368,23.30584,22.298,21.00581,12.725,9999,9999,9999,9999,9999,9999,9999,21.94487,0.720211
1237669681187652176,359.427482227223,7.8146930873317,-1.913601,22.94593,22.21552,20.73289,19.76693,16.144,16.177,23.35339,22.91784,21.44682,12.443,0.413,9999,9999,9999,9999,9999,9999,22.66979,0.715301
1237669681187652218,359.452932298843,7.71638286238452,-22.44202,23.10079,21.23389,20.06461,19.55663,15.674,15.515,23.34472,21.6391,20.48372,12.305,9999,9999,9999,9999,9999,9999,9999,25.34058,0.5773705
1237669681187652331,359.513920916695,7.72769422331446,-2.40809,22.88924,21.5601,20.45421,19.75014,16.015,16.042,23.45737,22.17985,21.06679,12.077,9999,9999,9999,9999,9999,9999,9999,25.75422,0.6672134
1237669681187717293,359.609919989398,7.70836768044598,-11532.58,18.07169,16.69704,16.14964,15.71078,13.479,13.368,19.92639,18.67895,18.12679,12.233,9999,15.473,0.073,14.998,0.11,14.374,0.106,20.14203,0.1702393
1237669681187717424,359.633554936011,7.70277479968585,-3065.966,19.24129,17.75477,17.20538,16.87714,14.2,13.939,20.47041,19.12019,18.58574,12.644,9999,16.074,0.123,15.552,0.151,14.982,0.148,21.49777,0.2385488
1237669681187717706,359.671050871556,7.85774684837032,-97.90295,22.4636,20.35896,19.51705,18.94564,15.542,15.329,23.01649,21.22178,20.37037,12.017,9999,9999,9999,9999,9999,9999,9999,22.92444,0.4679053
1237669681187717751,359.691615784184,7.71991950571085,-15.32947,21.91924,21.56355,20.53836,19.77491,16.453,15.868,22.6994,22.61341,21.6589,12.455,0.477,9999,9999,9999,9999,9999,9999,22.71494,0.7907835
1237669681187717825,359.577741598785,7.76133312997369,-14.05802,22.96934,21.80489,20.54964,19.77526,16.04,16.317,23.62748,22.40743,21.16779,12.171,9999,9999,9999,9999,9999,9999,9999,24.03079,0.9581642
1237669681187717866,359.615956272842,7.68887934063585,-2.882729,23.8238,21.80735,20.47426,19.72078,16.003,16.007,23.93885,22.30009,20.83684,12.62,9999,9999,9999,9999,9999,9999,9999,25.09146,0.6690641
1237669681187718007,359.607912631538,7.75809616006989,-2.085184,24.43808,22.20629,21.07914,19.86577,15.931,15.937,24.81215,23.00801,21.85112,12.742,9999,9999,9999,9999,9999,9999,9999,23.74066,0.8416482
1237669681187718017,359.623693256467,7.86269398304281,-1.71533,22.91327,22.34856,20.81435,19.90651,16.329,16.886,23.94164,23.78486,21.95688,12.664,9999,9999,9999,9999,9999,9999,9999,25.79965,0.8830988
1237669681187783036,359.753514535319,7.81302814710504,-28.55403,22.14045,20.38726,19.43508,18.86316,15.528,15.884,22.97925,21.35631,20.3352,12.534,0.435,9999,9999,9999,9999,9999,9999,23.46028,0.5257618
1237669681187783091,359.773894957981,7.83521591632884,-12.53264,22.93885,21.15126,20.09278,19.49694,15.514,15.485,23.2686,21.66504,20.6077,12.092,9999,9999,9999,9999,9999,9999,9999,24.30475,0.5801224
1237669681187783096,359.777380795134,7.68211781442065,-110.2817,22.21126,20.49498,19.42204,19.0118,15.18,14.981,22.69809,21.14515,20.09784,12.625,9999,9999,9999,9999,9999,9999,9999,23.92484,0.5513095
1237669681187783141,359.796663968726,7.72417939183389,-95.96575,21.82051,19.99683,19.20254,18.78546,15.645,15.502,22.83547,21.1723,20.31452,11.97,9999,9999,9999,9999,9999,9999,9999,26.32375,0.4880562
1237669681187783472,359.8476486895,7.86120406541849,-0.637957,23.19156,21.77158,20.73403,20.00754,16.475,16.003,23.50002,22.18482,21.09995,12.603,0.496,9999,9999,9999,9999,9999,9999,24.02446,0.5485917
1237669681187783492,359.707090869736,7.83956412790628,-2.074097,22.9416,21.60679,20.56933,19.78367,16.29,16.756,24.551,23.30286,22.10528,12.121,0.318,9999,9999,9999,9999,9999,9999,22.55431,0.5796923
1237669681187783600,359.70445436223,7.7842381405924,-0.463137,23.54728,22.72062,21.17944,19.97821,16.448,16.443,24.26905,23.44933,22.44026,12.734,9999,9999,9999,9999,9999,9999,9999,26.57228,0.86185
1237669681187849095,359.953079421476,7.75931995638847,-2.527412,24.50461,21.86765,20.46835,19.67757,15.756,16.075,24.69525,22.86411,21.3207,12.184,9999,9999,9999,9999,9999,9999,9999,24.7273,0.8310875
1237669681187914565,0.141361674044902,7.89111577259156,-1.512523,24.08144,21.59672,20.3802,19.48265,15.931,16.326,24.51812,22.3702,21.14257,12.445,9999,9999,9999,9999,9999,9999,9999,24.77248,0.5491716
1237669681187979407,0.243222037608859,7.80152688039241,-41.47919,22.35571,20.3417,19.40234,19.14074,14.775,14.717,22.7296,20.76403,19.84124,12.59,0.535,16.653,0.175,15.686,0.158,15.343,0.181,25.1319,0.52028
1237669681187979722,0.210808197995561,7.83970117906902,-139.6549,21.24348,19.49545,18.78501,18.35605,15.543,15.543,22.31551,20.63559,19.88681,12.659,0.534,9999,9999,9999,9999,9999,9999,24.61008,0.3656671
1237669681187979782,0.235453543223571,7.87159793936899,-102.1483,21.67698,20.05408,19.01922,18.49923,15.008,15.038,22.77553,21.27394,20.21967,12.675,9999,9999,9999,9999,9999,9999,9999,23.78875,0.5177376
1237669681187979842,0.267337450732157,7.86711641728479,-30.1198,22.22387,20.53303,19.62609,19.3077,15.554,15.645,22.6708,21.0112,20.10653,12.375,9999,9999,9999,9999,9999,9999,9999,25.72616,0.4859801
1237669681187979892,0.283680341698414,7.87686290636663,-100.6117,22.00326,19.90731,19.01079,18.44381,15.389,15.279,23.09873,21.05462,20.13281,11.95,9999,9999,9999,9999,9999,9999,9999,23.44722,0.4880394
1237669681187980001,0.190234332241914,7.82767531564181,-1.249885,24.17657,22.245,20.94114,19.98139,15.667,15.969,24.55604,22.74637,21.50959,12.721,9999,9999,9999,9999,9999,9999,9999,26.37256,0.8649452
1237669681187980133,0.300303335932426,7.71609623757459,-12.1953,22.90464,21.28876,20.14623,19.85556,15.826,15.866,23.40132,21.76606,20.63887,12.622,9999,9999,9999,9999,9999,9999,9999,25.48,0.5580873
1237669681188045102,0.31428501698332,7.69729653804172,-297.3999,21.43192,19.46595,18.76911,18.37966,14.967,14.694,22.24407,20.28033,19.59496,11.956,9999,9999,9999,9999,9999,9999,9999,25.60479,0.4169309
1237669681188045203,0.32093102871471,7.84324748422541,-48.82079,21.72531,20.07285,19.18079,18.677,15.496,15.345,22.58379,20.97972,20.05977,12.565,9999,9999,9999,9999,9999,9999,9999,22.43205,0.4785203
1237669681188045246,0.350252931645855,7.86537214014664,-163.0732,21.41123,20.1275,19.28303,18.84497,15.266,15.184,22.30748,21.12028,20.24544,12.403,0.424,9999,9999,9999,9999,9999,9999,25.64584,0.4877516
1237669681188045331,0.384208077690516,7.79297870617434,-29.76283,22.08768,20.49144,19.50334,18.86189,15.579,15.463,23.12277,21.65038,20.67991,12.069,9999,9999,9999,9999,9999,9999,9999,25.6948,0.5183641
1237669681188045505,0.309665787397762,7.7936144277945,-0.2147461,23.10072,21.75267,20.73647,19.96678,16.685,16.284,23.45087,22.21061,21.17702,12.273,9999,9999,9999,9999,9999,9999,9999,25.53359,0.6259891
1237669681188110755,0.511975913569415,7.72588962038251,-68.52959,22.05573,20.13519,19.31537,18.79119,15.425,15.115,22.64962,20.80172,20.04066,12.553,9999,9999,9999,9999,9999,9999,9999,24.53317,0.4407739
1237669681188110802,0.53087156237757,7.78033831170305,-41.61075,21.793,20.1387,19.29906,18.82848,15.392,15.344,22.5584,20.89244,20.09407,12.496,9999,9999,9999,9999,9999,9999,9999,22.20503,0.441759
1237669681188176049,0.718767039478792,7.89429262436503,-26.0133,20.04661,19.17552,18.82254,18.54662,15.578,15.571,20.03929,19.17151,18.83352,12.661,9999,16.574,0.141,15.754,0.169,15.61,9999,22.49432,-0.0003877299
1237669681188176564,0.646278297216782,7.78213315500879,-6.36621,23.39055,21.72238,20.48373,19.6936,16.712,16.053,23.98252,22.3369,21.20929,12.605,9999,9999,9999,9999,9999,9999,9999,24.14894,0.6114944
1237669681188176649,0.725167612902339,7.86616791386946,-0.6996324,24.08609,21.88239,20.58767,19.80156,15.984,16.204,24.43842,22.50096,21.17278,12.629,9999,9999,9999,9999,9999,9999,9999,23.89629,0.7961909
1237669681724392103,359.237885176726,8.23202312117967,-0.5285168,23.22583,21.7065,20.6254,19.78724,15.969,16.054,23.87871,22.65284,21.44934,12.116,9999,9999,9999,9999,9999,9999,9999,22.4689,0.8953931
1237669681724457180,359.335798854566,8.2474335203653,-37.66231,22.68991,20.4607,19.33178,18.87736,15.441,15.254,23.77728,21.83546,20.67006,12.177,0.376,9999,9999,9999,9999,9999,9999,22.26002,0.5795738
1237669681724457304,359.288898052702,8.27391834322024,-362.3036,20.79782,19.00933,18.33895,18.05915,15.049,14.865,21.83613,20.25631,19.58407,12.463,0.483,9999,9999,9999,9999,9999,9999,22.91262,0.3609086
1237669681724457524,359.257103978426,8.27562328874598,-0.9883478,25.04825,21.64797,20.57074,19.84616,15.738,15.668,25.10457,22.38731,21.23644,11.795,0.24,9999,9999,9999,9999,9999,9999,23.58339,0.6864389
1237669681724457612,359.323089415445,8.0984684108066,-9.252425,24.08941,21.69184,20.56939,19.66355,16.032,16.043,24.69941,22.61026,21.59564,12.178,9999,9999,9999,9999,9999,9999,9999,26.90503,0.5011796
1237669681724522907,359.456743241714,8.28809311502609,-98.19239,21.46539,19.82484,19.0218,18.69238,15.202,15.298,22.11919,20.67298,19.86436,11.783,0.261,9999,9999,9999,9999,9999,9999,23.68608,0.5035522
1237669681724588050,359.572519251382,8.20192849859546,-1.596826,23.72124,21.46643,20.35637,19.66582,15.366,15.548,23.89445,21.92051,20.85653,12.035,9999,9999,9999,9999,9999,9999,9999,24.92152,0.6732053
1237669681724588193,359.571160578811,8.19096142739856,-9279.25,17.75011,16.72346,16.26654,15.89015,13.552,13.442,18.79923,17.87954,17.45388,12.101,0.325,15.18,0.063,14.55,0.076,14.183,0.075,19.73442,0.09838153
1237669681724588245,359.64926705742,8.25594763666383,-4.47615E-07,21.5432,21.0048,21.29407,20.88628,16.107,15.678,21.57124,21.05579,21.33754,11.132,0.142,9999,9999,9999,9999,9999,9999,21.83194,0.3011886
1237669681724588273,359.567183165635,8.28901495252513,-802.267,20.26923,18.60359,17.97046,17.59478,14.415,14.188,21.23446,19.65514,19.0634,11.956,0.296,16.696,0.187,15.94,0.188,14.937,0.15,21.8368,0.2956864
1237669681724588709,359.561740498379,8.15145080609435,-20.71423,22.52719,20.97923,20.14664,19.71785,16.38,16.579,23.32687,21.90646,21.24449,11.848,9999,9999,9999,9999,9999,9999,9999,25.27493,0.4515359
1237669681724654080,359.792866407111,8.27520855200144,-6.470778,23.36099,21.8596,20.46936,19.73671,16.185,15.95,23.3144,21.97429,20.61283,11.873,0.297,9999,9999,9999,9999,9999,9999,22.78772,0.8337041
1237669681724654197,359.826527413671,8.12614484292882,-86.5755,21.38132,19.81293,19.00462,18.50847,15.214,15.186,22.27261,20.80672,19.93469,11.853,0.256,9999,9999,9999,9999,9999,9999,23.58198,0.4504188
1237669681724654257,359.703346386699,8.20513899746335,-24.97958,23.38803,21.0798,19.88163,19.29442,15.563,15.383,23.87896,21.96855,20.78447,11.782,0.267,9999,9999,9999,9999,9999,9999,25.41752,0.5792294
1237669681724654296,359.741651709145,8.23166579086781,-12.55279,22.93194,21.37062,20.21159,19.78938,15.984,16.106,23.85272,22.30993,21.06833,12.007,0.33,9999,9999,9999,9999,9999,9999,23.41589,0.6482492
1237669681724654316,359.752342111502,8.20056171218038,-7.212492,23.51509,21.1623,19.99452,19.58367,15.992,15.799,24.66811,22.31708,21.02217,11.788,0.256,9999,9999,9999,9999,9999,9999,24.13351,0.6252224
1237669681724654414,359.829213224105,8.14934826600206,-8.396046,22.14457,21.24705,20.15869,19.09919,15.802,15.897,23.3624,22.54234,21.34349,12.488,0.485,9999,9999,9999,9999,9999,9999,23.15723,0.7890927
1237669681724719225,359.868395205369,8.15997212753946,-12959.3,17.46825,16.44245,16.00314,15.63345,13.287,13.258,18.69773,17.76863,17.29134,11.631,0.214,15.116,0.069,14.436,0.086,14.003,0.077,19.49013,0.09772922
1237669681724719232,359.875355174269,8.16704190368622,-2929.721,19.00894,17.61866,17.08178,16.68433,14.09,13.884,20.05724,18.76961,18.18225,11.885,9999,16.014,0.101,15.298,0.113,14.619,0.113,21.38701,0.2005018
1237669681724719240,359.884373710636,8.24975874529806,-17731.56,17.39624,16.51949,16.10505,15.78235,14.127,14.152,19.15669,18.40757,17.95414,11.578,0.287,15.574,0.106,14.925,0.14,14.966,0.146,19.15762,0.0386426
1237669681724719240,359.884373710636,8.24975874529806,-17731.56,17.39624,16.51949,16.10505,15.78235,14.435,14.502,19.15669,18.40757,17.95414,11.574,0.285,15.574,0.106,14.925,0.14,14.966,0.146,19.15762,0.0386426
1237669681724719434,359.849964197581,8.14861826115385,-278.9043,21.15477,19.2204,18.40263,17.82296,14.701,14.635,22.53027,20.73256,19.81636,12.315,0.423,9999,9999,9999,9999,9999,9999,22.18071,0.4140961
1237669681724719448,359.855171682895,8.11165697464579,-39.9723,21.81316,20.39877,19.49464,18.9969,15.599,15.455,22.48868,21.19841,20.25905,12.176,9999,9999,9999,9999,9999,9999,9999,22.22779,0.5049039
1237669681724719535,359.899227377398,8.1204695746407,-22.50963,21.96342,20.34513,19.55316,19.06625,15.83,15.753,22.72865,21.23343,20.34132,12.04,9999,9999,9999,9999,9999,9999,9999,24.40902,0.4852234
1237669681724719537,359.898187710247,8.22241751938121,-88.70203,21.54618,20.24099,19.45621,18.85111,15.446,15.005,22.85093,21.60924,20.68887,12.077,0.407,9999,9999,9999,9999,9999,9999,21.67398,0.5378971
1237669681724719588,359.925781785329,8.1483357488023,-73.33797,21.3597,20.05705,19.24319,18.75224,15.029,14.846,22.34079,21.10857,20.23995,11.546,0.2,9999,9999,9999,9999,9999,9999,21.88695,0.5785865
1237669681724719650,359.95798610315,8.19717210991037,-62.36269,21.52286,19.98814,19.20358,18.80901,15.431,15.192,22.59207,21.22665,20.37742,12.186,9999,9999,9999,9999,9999,9999,9999,24.08632,0.3627485
1237669681724719699,359.988748085407,8.23185632949371,-69.57606,21.79857,19.92163,19.01888,18.4389,15.295,15.027,22.88486,21.22163,20.23341,12.267,9999,9999,9999,9999,9999,9999,9999,22.45913,0.4850149
1237669681724719707,359.993737045735,8.13720912392639,-0.0006517997,23.61545,21.61495,20.4306,19.42373,15.916,15.642,24.25089,22.72642,21.40288,11.917,9999,9999,9999,9999,9999,9999,9999,27.15272,0.8312058
1237669681724719923,359.981275444922,8.12777552942739,-17.08765,22.90477,21.30026,20.28667,19.95695,16.264,16.871,23.2127,21.72677,20.70843,11.243,0.167,9999,9999,9999,9999,9999,9999,23.19209,0.6701069
1237669681724784679,0.0134508481170315,8.28705373466232,-169.3108,21.64598,19.75122,18.84261,18.34742,14.811,14.586,22.474,20.6485,19.78167,11.668,9999,9999,9999,9999,9999,9999,9999,25.54775,0.4890304
1237669681724784682,0.0311821376452031,8.29219631971284,-0.0001303696,22.70087,21.00065,20.13364,19.772,14.884,14.681,22.93696,21.32721,20.44234,12.246,9999,9999,9999,9999,9999,9999,9999,23.98613,0
1237669681724784689,0.0185002614388736,8.27559756993426,-0.5102786,23.02201,21.2661,20.35402,19.76443,15.518,15.298,23.12883,21.48581,20.59821,12.412,9999,9999,9999,9999,9999,9999,9999,23.75847,0.4839828
1237669681724784831,0.0626488545079837,8.25366330257351,-570.3493,20.27232,18.68827,18.08222,17.74979,14.837,14.614,21.40127,19.9468,19.35486,12.221,9999,9999,9999,9999,9999,9999,9999,24.7695,0.3113416
1237669681724784917,0.104576458313772,8.26907943992074,-775.9302,20.21433,18.54749,17.93261,17.59145,14.457,14.228,21.43872,19.78261,19.15725,11.894,0.297,9999,9999,9999,9999,9999,9999,22.2226,0.3128269
1237669681724784971,0.0719108719794121,8.20596243487612,-1.618618,20.83034,20.2441,19.80799,19.65287,17.091,16.701,20.91475,20.37678,19.9223,11.797,9999,9999,9999,9999,9999,9999,9999,21.74636,0.192638
1237669681724785026,0.00891461102526137,8.26049204173346,-118.0853,20.8977,19.37814,18.69743,18.18991,15.486,15.413,22.86985,21.27163,20.58315,12.151,9999,9999,9999,9999,9999,9999,9999,22.51849,0.4846103
1237669681724785042,0.0181036228842686,8.22840307083595,-14.75795,22.18007,20.55114,19.9386,19.36376,15.99,15.893,22.52244,20.95916,20.30359,12.241,0.402,9999,9999,9999,9999,9999,9999,23.30615,0.4048822
1237669681724785050,0.0201176496015023,8.2444032753101,-139.3938,20.95771,19.19287,18.30128,17.86249,15.478,15.109,22.76451,21.22219,20.26951,12.497,9999,9999,9999,9999,9999,9999,9999,25.09019,0.4807155
1237669681724785079,0.0376998633484504,8.14370153652104,-10.40981,22.29074,20.54427,19.56664,18.87461,15.887,16.038,23.13684,21.46378,20.40347,11.706,0.221,9999,9999,9999,9999,9999,9999,23.77498,0.4861131
1237669681724785133,0.0601810350510732,8.26860587561751,-38.37749,22.37458,20.6353,19.89138,19.42124,15.607,15.012,22.84624,21.36852,20.61017,11.505,0.231,9999,9999,9999,9999,9999,9999,23.93568,0.313732
1237669681724785193,0.0769403069502914,8.28341023272086,-3.868267,22.60982,20.80716,19.99553,19.56555,16.116,15.865,22.93914,21.29807,20.45912,12.256,0.452,9999,9999,9999,9999,9999,9999,24.86047,0.4872466
1237669681724785209,0.0838886575409106,8.10394777544188,-56.84093,21.91529,20.06839,19.18063,18.78876,14.965,14.81,22.81371,20.93657,20.04714,12.129,0.33,9999,9999,9999,9999,9999,9999,26.05341,0.5175732
1237669681724785244,0.0980449641675136,8.28054509643052,-8.385146,22.04379,20.5501,19.66849,19.17799,16.043,16.69,22.73272,21.30831,20.37891,11.87,9999,9999,9999,9999,9999,9999,9999,23.03873,0.4858616
1237669681724785381,0.00366977026106952,8.24148051294231,-34.6628,22.18833,20.55202,19.46503,19.16574,15.654,15.762,23.69679,21.91412,20.82023,12.124,9999,9999,9999,9999,9999,9999,9999,21.79107,0.5776761
1237669681724785403,0.0248883561758362,8.25103684850104,-117.3232,18.83839,16.77918,16.26478,15.99383,16.189,15.666,23.43426,21.92053,21.04351,11.975,9999,9999,9999,9999,9999,9999,9999,18.93114,0.4817449
1237669681724785421,0.0358495583076888,8.19648501500536,-8.218324,23.26171,21.20543,19.91087,19.48985,16.042,15.915,23.68872,21.75288,20.46877,12.548,9999,9999,9999,9999,9999,9999,9999,26.28172,0.5605868
1237669681724850283,0.26741452277281,8.29630165649945,-8264.956,17.80028,16.79773,16.33454,16.07176,13.915,13.835,19.18059,18.21198,17.755,11.932,0.273,15.677,0.087,15.32,0.136,14.576,0.089,19.83546,0.1026535
1237669681724850471,0.283865308309032,8.29813040842759,-1299.797,19.74876,18.152,17.52659,17.13545,14.476,14.132,21.06915,19.4787,18.84489,12.048,0.324,16.461,0.144,15.295,9999,15,0.129,22.51593,0.2760606
1237669681724850507,0.184918528145772,8.11959339943734,-23.22714,22.04843,20.61806,19.85194,19.59878,15.891,15.555,22.52774,21.06566,20.29195,12.068,9999,9999,9999,9999,9999,9999,9999,23.6014,0.4485366
1237669681724850616,0.175176877611932,8.25742034319726,-347.0765,20.8295,18.97693,18.28035,17.80763,14.796,14.682,21.8964,20.11274,19.36503,12.011,9999,16.517,9999,16.11,9999,15.111,0.143,25.49294,0.3652011
1237669681724850639,0.192926702802197,8.14329420890336,-43.7355,21.63721,20.15989,18.94826,18.53358,15.229,14.987,23.07974,21.78503,20.42517,12.231,0.352,9999,9999,9999,9999,9999,9999,22.28381,0.560874
1237669681724850669,0.205083023239865,8.18625829321417,-458.6707,20.51424,18.90111,18.24697,17.92591,14.982,14.73,21.70891,20.08816,19.39597,11.65,0.229,16.913,0.212,15.842,0.214,15.432,0.203,22.46321,0.3121589
1237669681724851092,0.227182526045851,8.25273829871442,-2.248694,23.92634,22.05358,20.9064,20.00903,16.028,15.805,24.53135,22.89442,21.72819,11.89,0.3,9999,9999,9999,9999,9999,9999,22.34184,0.872895
1237669681724915889,0.425180435862899,8.3039991587694,-11736.07,17.39436,16.42413,15.95437,15.62259,13.744,13.697,19.55992,18.59831,18.0985,11.76,0.24,15.764,0.102,15.263,0.15,14.645,0.12,19.4038,0.09609481
1237669681724916111,0.324706260894573,8.30558889131755,-6.827813,22.13052,20.62224,19.96937,19.50178,16.276,16.168,22.35182,20.96231,20.28701,12.28,9999,9999,9999,9999,9999,9999,9999,25.85351,0.3736198
1237669681724916252,0.391930091915071,8.30274396925177,-7.054256,21.81296,20.67573,19.88437,19.57548,16.024,16.271,22.40444,21.31521,20.51081,11.702,0.231,9999,9999,9999,9999,9999,9999,23.26856,0.5436623
